"datetime","deployment","pm10.avg","wd","ws"
2015-12-09 11:00:00,"T29-4S",13.78679,38.67725,0.48995584
2015-12-09 12:00:00,"T29-4S",20.2797,111.7969,2.057814528
2015-12-09 13:00:00,"T29-4S",12.98282,123.9683,0.97991168
2015-12-09 14:00:00,"T29-4S",10.44407,113.0474,2.155805696
2015-12-09 15:00:00,"T29-4S",7.926272,156.7376,2.057814528
2015-12-09 16:00:00,"T29-4S",34.03068,96.11447,1.371876352
2015-12-09 17:00:00,"T29-4S",51.84925,1.014286,0.195982336
2015-12-09 18:00:00,"T29-4S",29.31841,2.650582,3.135717376
2015-12-09 19:00:00,"T29-4S",26.09272,264.874,2.351788032
2015-12-09 20:00:00,"T29-4S",23.83737,307.4762,0.881920512
2015-12-09 21:00:00,"T29-4S",16.35845,328.9084,0
2015-12-09 22:00:00,"T29-4S",8.47278,116.4305,1.273885184
2015-12-09 23:00:00,"T29-4S",17.21136,49.38795,1.273885184
2015-12-10 00:00:00,"T29-4S",13.13249,73.83485,1.175894016
2015-12-10 01:00:00,"T29-4S",18.47528,286.9975,2.253796864
2015-12-10 02:00:00,"T29-4S",6.595684,0.06068378,0.195982336
2015-12-10 03:00:00,"T29-4S",16.70566,73.07413,1.077902848
2015-12-10 04:00:00,"T29-4S",21.97811,169.7434,1.175894016
2015-12-10 05:00:00,"T29-4S",14.08368,249.0203,0.48995584
2015-12-10 06:00:00,"T29-4S",6.10079,323.1412,1.567858688
2015-12-10 07:00:00,"T29-4S",13.17939,75.75288,1.567858688
2015-12-10 08:00:00,"T29-4S",13.83956,10.71503,3.037726208
2015-12-10 09:00:00,"T29-4S",16.74737,117.1978,3.42969088
2015-12-10 10:00:00,"T29-4S",32.03227,330.3518,0.293973504
2015-12-10 11:00:00,"T29-4S",148.5881,245.0499,12.542869504
2015-12-10 12:00:00,"T29-4S",846.0332,242.2671,14.600684032
2015-12-10 13:00:00,"T29-4S",656.3521,222.1504,18.030374912
2015-12-10 14:00:00,"T29-4S",131.3135,211.0691,13.620772352
2015-12-10 15:00:00,"T29-4S",146.891,220.5249,14.20871936
2015-12-10 16:00:00,"T29-4S",25.51599,220.0243,12.346887168
2015-12-10 17:00:00,"T29-4S",6.80374,199.8989,12.836843008
2015-12-10 18:00:00,"T29-4S",3.031561,218.5375,10.387063808
2015-12-10 19:00:00,"T29-4S",30.70665,213.089,13.22880768
2015-12-10 20:00:00,"T29-4S",29.98473,208.9798,15.776578048
2015-12-10 21:00:00,"T29-4S",11.47377,205.6834,10.583046144
2015-12-10 22:00:00,"T29-4S",7.615269,221.3485,9.603134464
2015-12-10 23:00:00,"T29-4S",72.7135,303.1221,3.331699712
2015-12-11 00:00:00,"T29-4S",43.03942,333.5507,5.487505408
2015-12-11 01:00:00,"T29-4S",11.1531,353.7801,2.547770368
2015-12-11 02:00:00,"T29-4S",37.015,107.536,2.4497792
2015-12-11 03:00:00,"T29-4S",12.99654,162.9447,1.273885184
2015-12-11 04:00:00,"T29-4S",19.91682,104.3328,3.331699712
2015-12-11 05:00:00,"T29-4S",4.86685,79.96825,4.605584896
2015-12-11 06:00:00,"T29-4S",16.5928,128.7212,3.037726208
2015-12-11 07:00:00,"T29-4S",13.89744,11.15715,1.763841024
2015-12-11 08:00:00,"T29-4S",7.692535,344.7772,7.3493376
2015-12-11 09:00:00,"T29-4S",28.38453,329.3223,9.211169792
2015-12-11 10:00:00,"T29-4S",18.95278,321.3749,4.017637888
2015-12-11 11:00:00,"T29-4S",5.891784,200.1634,1.46986752
2015-12-11 12:00:00,"T29-4S",13.61302,78.56602,1.371876352
2015-12-11 13:00:00,"T29-4S",4.580199,204.6431,1.46986752
2015-12-11 14:00:00,"T29-4S",4.533977,332.9742,6.173443584
2015-12-11 15:00:00,"T29-4S",299.6842,337.7487,13.816754688
2015-12-11 16:00:00,"T29-4S",57.46815,319.6671,7.741302272
2015-12-11 17:00:00,"T29-4S",13.37555,327.9613,10.975010816
2015-12-11 18:00:00,"T29-4S",12.07979,14.86103,7.153355264
2015-12-11 19:00:00,"T29-4S",9.181288,12.09558,4.801567232
2015-12-11 20:00:00,"T29-4S",8.542275,349.4368,5.781478912
2015-12-11 21:00:00,"T29-4S",7.42275,0.1495422,8.525231616
2015-12-11 22:00:00,"T29-4S",8.15203,4.152506,8.623222784
2015-12-11 23:00:00,"T29-4S",8.043191,338.4097,8.525231616
2015-12-12 00:00:00,"T29-4S",7.522117,347.5275,5.781478912
2015-12-12 01:00:00,"T29-4S",5.986463,14.79384,8.035275776
2015-12-12 02:00:00,"T29-4S",7.554704,354.4822,4.40960256
2015-12-12 03:00:00,"T29-4S",7.827927,342.7508,8.035275776
2015-12-12 04:00:00,"T29-4S",6.107171,6.995975,7.741302272
2015-12-12 05:00:00,"T29-4S",8.18017,337.8267,6.565408256
2015-12-12 06:00:00,"T29-4S",8.613248,0.05201467,7.055364096
2015-12-12 07:00:00,"T29-4S",8.795866,352.1221,6.565408256
2015-12-12 08:00:00,"T29-4S",7.837313,334.6343,10.77902848
2015-12-12 09:00:00,"T29-4S",9.972898,337.4886,9.603134464
2015-12-12 10:00:00,"T29-4S",33.10965,333.6634,10.583046144
2015-12-12 11:00:00,"T29-4S",36.10178,345.8305,9.897107968
2015-12-12 12:00:00,"T29-4S",10.06354,322.387,8.035275776
2015-12-12 13:00:00,"T29-4S",7.201196,337.8375,6.467417088
2015-12-12 14:00:00,"T29-4S",6.473347,341.3334,5.095540736
2015-12-12 15:00:00,"T29-4S",7.427262,351.875,6.36942592
2015-12-12 16:00:00,"T29-4S",8.000234,337.7314,3.91964672
2015-12-12 17:00:00,"T29-4S",7.409151,297.7386,3.527682048
2015-12-12 18:00:00,"T29-4S",9.005501,188.3127,2.253796864
2015-12-12 19:00:00,"T29-4S",10.9513,81.35747,0.783929344
2015-12-12 20:00:00,"T29-4S",8.866496,154.4814,2.155805696
2015-12-12 21:00:00,"T29-4S",8.87682,351.097,1.763841024
2015-12-12 22:00:00,"T29-4S",8.503288,345.3602,1.175894016
2015-12-12 23:00:00,"T29-4S",8.091739,256.4606,1.175894016
2015-12-13 00:00:00,"T29-4S",8.391163,256.0705,0
2015-12-13 01:00:00,"T29-4S",8.42439,159.2451,0.195982336
2015-12-13 02:00:00,"T29-4S",9.407909,317.7057,1.665849856
2015-12-13 03:00:00,"T29-4S",7.508643,347.4256,1.46986752
2015-12-13 04:00:00,"T29-4S",7.266132,342.6381,2.155805696
2015-12-13 05:00:00,"T29-4S",6.243705,311.1519,1.077902848
2015-12-13 06:00:00,"T29-4S",8.016138,0.2405679,0.293973504
2015-12-13 07:00:00,"T29-4S",7.903261,220.2497,1.371876352
2015-12-13 08:00:00,"T29-4S",13.65329,338.672,0.391964672
2015-12-13 09:00:00,"T29-4S",8.377743,8.896679,0.293973504
2015-12-13 10:00:00,"T29-4S",8.107287,171.4577,1.46986752
2015-12-13 11:00:00,"T29-4S",6.616153,14.99107,2.351788032
2015-12-13 12:00:00,"T29-4S",5.016971,145.0191,1.371876352
2015-12-13 13:00:00,"T29-4S",5.173045,204.0471,0.293973504
2015-12-13 14:00:00,"T29-4S",19.89926,228.6977,15.776578048
2015-12-13 16:00:00,"T29-4S",5.567139,211.923,10.485054976
2015-12-13 17:00:00,"T29-4S",6.922563,244.8678,10.681037312
2015-12-13 18:00:00,"T29-4S",10.86028,316.1366,6.761390592
2015-12-13 19:00:00,"T29-4S",5.27567,270.5392,3.723664384
2015-12-13 20:00:00,"T29-4S",5.595738,314.3529,4.213620224
2015-12-13 21:00:00,"T29-4S",8.63539,288.8636,6.565408256
2015-12-13 22:00:00,"T29-4S",9.017837,291.3083,4.997549568
2015-12-13 23:00:00,"T29-4S",7.026917,52.27693,2.547770368
2015-12-14 00:00:00,"T29-4S",5.073071,312.929,5.977461248
2015-12-14 01:00:00,"T29-4S",9.407483,295.3004,10.681037312
2015-12-14 02:00:00,"T29-4S",9.515491,306.1086,8.81920512
2015-12-14 03:00:00,"T29-4S",7.542721,304.8754,8.917196288
2015-12-14 04:00:00,"T29-4S",26.4765,298.7875,14.012737024
2015-12-14 05:00:00,"T29-4S",41.65277,298.2717,9.30916096
2015-12-14 06:00:00,"T29-4S",35.21447,298.4928,8.32924928
2015-12-14 07:00:00,"T29-4S",20.43796,324.1252,8.035275776
2015-12-14 08:00:00,"T29-4S",6.941677,315.144,14.110728192
2015-12-14 09:00:00,"T29-4S",16.13605,307.7146,10.485054976
2015-12-14 10:00:00,"T29-4S",212.6841,320.0941,10.77902848
2015-12-14 11:00:00,"T29-4S",368.7126,298.5578,14.796666368
2015-12-14 12:00:00,"T29-4S",NA,326.4702,13.620772352
2015-12-14 13:00:00,"T29-4S",NA,309.0214,13.130816512
2015-12-14 14:00:00,"T29-4S",258.2374,306.0392,12.836843008
2015-12-14 15:00:00,"T29-4S",30.87486,300.6189,9.113178624
2015-12-14 16:00:00,"T29-4S",4.676059,309.314,12.640860672
2015-12-14 17:00:00,"T29-4S",6.806887,324.8166,7.643311104
2015-12-14 18:00:00,"T29-4S",8.060033,319.5262,8.917196288
2015-12-14 19:00:00,"T29-4S",4.594293,337.1635,7.447328768
2015-12-14 20:00:00,"T29-4S",5.803497,335.6855,7.251346432
2015-12-14 21:00:00,"T29-4S",6.108657,332.7834,7.545319936
2015-12-14 22:00:00,"T29-4S",4.265958,337.5255,9.211169792
2015-12-14 23:00:00,"T29-4S",4.359409,323.696,9.897107968
2015-12-15 00:00:00,"T29-4S",4.685842,322.97,6.565408256
2015-12-15 01:00:00,"T29-4S",4.026381,331.028,12.052913664
2015-12-15 02:00:00,"T29-4S",10.22108,311.8779,8.231258112
2015-12-15 03:00:00,"T29-4S",5.138593,332.1029,10.093090304
2015-12-15 04:00:00,"T29-4S",7.155948,342.6446,12.346887168
2015-12-15 05:00:00,"T29-4S",9.75077,326.312,9.015187456
2015-12-15 06:00:00,"T29-4S",8.553267,338.3404,12.934834176
2015-12-15 07:00:00,"T29-4S",12.74896,341.9619,8.81920512
2015-12-15 08:00:00,"T29-4S",15.20395,330.562,7.937284608
2015-12-15 09:00:00,"T29-4S",9.331978,337.506,11.660948992
2015-12-15 10:00:00,"T29-4S",311.349,331.9946,18.226357248
2015-12-15 11:00:00,"T29-4S",622.2102,336.4028,11.660948992
2015-12-15 12:00:00,"T29-4S",298.0152,327.5842,14.502692864
2015-12-15 13:00:00,"T29-4S",129.4132,345.6809,12.640860672
2015-12-15 14:00:00,"T29-4S",30.64698,333.3058,9.603134464
2015-12-15 15:00:00,"T29-4S",11.60609,327.5452,12.346887168
2015-12-15 16:00:00,"T29-4S",14.79609,336.4938,9.407152128
2015-12-15 17:00:00,"T29-4S",6.485698,322.957,6.957372928
2015-12-15 18:00:00,"T29-4S",5.987339,340.6897,10.485054976
2015-12-15 19:00:00,"T29-4S",10.03384,341.3464,13.424790016
2015-12-15 20:00:00,"T29-4S",8.498131,349.2613,10.975010816
2015-12-15 21:00:00,"T29-4S",7.446033,326.0692,11.660948992
2015-12-15 22:00:00,"T29-4S",32.02614,327.517,12.346887168
2015-12-15 23:00:00,"T29-4S",13.78448,308.0852,5.38951424
2015-12-16 00:00:00,"T29-4S",5.160586,332.1983,10.77902848
2015-12-16 01:00:00,"T29-4S",6.452635,347.0897,7.937284608
2015-12-16 02:00:00,"T29-4S",5.956541,342.0507,4.507593728
2015-12-16 03:00:00,"T29-4S",7.106754,63.04831,3.625673216
2015-12-16 04:00:00,"T29-4S",9.368622,10.1342,1.175894016
2015-12-16 05:00:00,"T29-4S",9.777241,112.1675,3.037726208
2015-12-16 06:00:00,"T29-4S",5.398405,276.924,1.665849856
2015-12-16 07:00:00,"T29-4S",8.598053,127.3883,0.48995584
2015-12-16 08:00:00,"T29-4S",9.770363,348.0931,1.763841024
2015-12-16 09:00:00,"T29-4S",15.3686,116.4891,0.783929344
2015-12-16 10:00:00,"T29-4S",13.05724,101.3571,1.273885184
2015-12-16 11:00:00,"T29-4S",8.173991,52.59552,1.175894016
2015-12-16 12:00:00,"T29-4S",7.721786,120.5549,2.351788032
2015-12-16 13:00:00,"T29-4S",9.462569,95.82188,1.077902848
2015-12-16 14:00:00,"T29-4S",10.92163,138.8532,1.95982336
2015-12-16 15:00:00,"T29-4S",175.4546,150.6584,2.155805696
2015-12-16 16:00:00,"T29-4S",7.417488,100.8998,2.155805696
2015-12-16 17:00:00,"T29-4S",8.577525,67.94635,1.46986752
2015-12-16 18:00:00,"T29-4S",3.830215,266.3867,1.95982336
2015-12-16 19:00:00,"T29-4S",14.67523,89.62131,1.95982336
2015-12-16 20:00:00,"T29-4S",13.25045,115.9061,1.371876352
2015-12-16 21:00:00,"T29-4S",10.60973,268.4283,0.293973504
2015-12-16 22:00:00,"T29-4S",7.876834,340.9953,0.48995584
2015-12-16 23:00:00,"T29-4S",9.145573,345.0134,2.155805696
2015-12-17 00:00:00,"T29-4S",7.658636,321.9471,0.783929344
2015-12-17 01:00:00,"T29-4S",9.553928,-0.04551286,2.253796864
2015-12-17 02:00:00,"T29-4S",7.693185,49.013,0.685938176
2015-12-17 03:00:00,"T29-4S",9.118913,12.0349,0.97991168
2015-12-17 04:00:00,"T29-4S",13.18247,287.8059,1.077902848
2015-12-17 05:00:00,"T29-4S",12.22217,312.7816,0.881920512
2015-12-17 06:00:00,"T29-4S",11.8193,298.2717,1.763841024
2015-12-17 07:00:00,"T29-4S",13.54913,247.3732,1.077902848
2015-12-17 08:00:00,"T29-4S",14.61665,350.282,1.175894016
2015-12-17 09:00:00,"T29-4S",14.33516,354.5906,0.587947008
2015-12-17 10:00:00,"T29-4S",12.84877,166.291,0.48995584
2015-12-17 11:00:00,"T29-4S",11.0537,285.656,0.685938176
2015-12-17 12:00:00,"T29-4S",11.78512,98.71738,1.46986752
2015-12-17 13:00:00,"T29-4S",8.35032,235.7761,0
2015-12-17 14:00:00,"T29-4S",10.44196,62.14238,0.97991168
2015-12-17 15:00:00,"T29-4S",9.349035,68.87611,0.293973504
2015-12-17 16:00:00,"T29-4S",10.2478,217.7963,0.587947008
2015-12-17 17:00:00,"T29-4S",11.82495,92.36942,1.567858688
2015-12-17 18:00:00,"T29-4S",29.07835,101.4308,1.273885184
2015-12-17 19:00:00,"T29-4S",25.84704,4.928391,1.46986752
2015-12-17 20:00:00,"T29-4S",19.30109,40.96157,0.97991168
2015-12-17 21:00:00,"T29-4S",19.18977,250.7628,0.391964672
2015-12-17 22:00:00,"T29-4S",17.14992,22.29263,0
2015-12-17 23:00:00,"T29-4S",16.08203,259.4514,1.077902848
2015-12-18 00:00:00,"T29-4S",12.98965,149.6853,0.097991168
2015-12-18 01:00:00,"T29-4S",11.28008,280.5672,2.351788032
2015-12-18 02:00:00,"T29-4S",11.94743,201.8712,0
2015-12-18 03:00:00,"T29-4S",11.635,310.7747,1.665849856
2015-12-18 04:00:00,"T29-4S",10.3896,345.9714,2.351788032
2015-12-18 05:00:00,"T29-4S",13.89052,288.493,1.665849856
2015-12-18 06:00:00,"T29-4S",12.98248,14.83502,0
2015-12-18 07:00:00,"T29-4S",13.73893,353.6695,1.567858688
2015-12-18 08:00:00,"T29-4S",17.17353,113.4549,0
2015-12-18 09:00:00,"T29-4S",13.23958,239.4084,0.685938176
2015-12-18 10:00:00,"T29-4S",13.54305,122.798,2.155805696
2015-12-18 11:00:00,"T29-4S",12.09841,167.4895,0.391964672
2015-12-18 12:00:00,"T29-4S",10.67115,77.22664,0.783929344
2015-12-18 13:00:00,"T29-4S",218.7949,112.031,1.371876352
2015-12-18 14:00:00,"T29-4S",8.296532,102.107,0.97991168
2015-12-18 15:00:00,"T29-4S",7.371829,94.82493,1.371876352
2015-12-18 16:00:00,"T29-4S",9.282016,131.3132,1.95982336
2015-12-18 17:00:00,"T29-4S",12.54946,126.2852,2.743752704
2015-12-18 18:00:00,"T29-4S",7.739642,115.1367,2.351788032
2015-12-18 19:00:00,"T29-4S",9.494476,103.5916,1.46986752
2015-12-18 20:00:00,"T29-4S",6.669969,160.721,3.233708544
2015-12-18 21:00:00,"T29-4S",10.20623,207.9547,0.97991168
2015-12-18 22:00:00,"T29-4S",10.55891,330.0137,1.763841024
2015-12-18 23:00:00,"T29-4S",9.553052,24.59428,2.253796864
2015-12-19 00:00:00,"T29-4S",11.6239,44.04777,1.273885184
2015-12-19 01:00:00,"T29-4S",10.08066,52.08404,1.175894016
2015-12-19 02:00:00,"T29-4S",16.01969,343.4616,3.331699712
2015-12-19 03:00:00,"T29-4S",17.70775,338.3057,3.037726208
2015-12-19 04:00:00,"T29-4S",13.245,330.3193,3.625673216
2015-12-19 05:00:00,"T29-4S",12.935,342.7247,3.821655552
2015-12-19 06:00:00,"T29-4S",13.60581,341.8513,4.8995584
2015-12-19 07:00:00,"T29-4S",14.11481,331.3271,3.233708544
2015-12-19 08:00:00,"T29-4S",16.29664,12.76744,1.371876352
2015-12-19 09:00:00,"T29-4S",17.10895,72.02517,1.763841024
2015-12-19 10:00:00,"T29-4S",20.53951,315.7118,2.547770368
2015-12-19 11:00:00,"T29-4S",40.98981,317.5475,4.8995584
2015-12-19 12:00:00,"T29-4S",56.45885,1.73599,4.703576064
2015-12-19 13:00:00,"T29-4S",47.15258,334.8727,4.605584896
2015-12-19 14:00:00,"T29-4S",44.10181,165.6668,4.213620224
2015-12-19 15:00:00,"T29-4S",92.20434,163.3976,11.170993152
2015-12-19 16:00:00,"T29-4S",54.0567,145.6151,7.153355264
2015-12-19 17:00:00,"T29-4S",11.7626,168.6771,6.467417088
2015-12-19 18:00:00,"T29-4S",13.07711,129.276,4.115629056
2015-12-19 19:00:00,"T29-4S",11.16694,209.6755,2.743752704
2015-12-19 20:00:00,"T29-4S",12.44151,10.56332,5.977461248
2015-12-19 21:00:00,"T29-4S",12.77404,233.5134,1.077902848
2015-12-19 22:00:00,"T29-4S",19.77232,269.603,2.155805696
2015-12-19 23:00:00,"T29-4S",16.70216,109.3219,0.391964672
2015-12-20 00:00:00,"T29-4S",14.9896,190.688,0.48995584
2015-12-20 01:00:00,"T29-4S",13.79608,8.333186,0
2015-12-20 02:00:00,"T29-4S",16.04839,16.5255,1.46986752
2015-12-20 03:00:00,"T29-4S",13.92101,13.93127,0.391964672
2015-12-20 04:00:00,"T29-4S",12.65567,287.4353,1.46986752
2015-12-20 05:00:00,"T29-4S",12.60916,302.3614,0.881920512
2015-12-20 06:00:00,"T29-4S",14.26324,187.8792,1.371876352
2015-12-20 07:00:00,"T29-4S",12.30906,40.18351,1.273885184
2015-12-20 08:00:00,"T29-4S",13.56641,247.488,0.97991168
2015-12-20 09:00:00,"T29-4S",12.49069,214.994,0.48995584
2015-12-20 10:00:00,"T29-4S",15.84281,299.8278,0
2015-12-20 11:00:00,"T29-4S",12.8563,108.7129,1.763841024
2015-12-20 12:00:00,"T29-4S",10.90447,232.445,0.783929344
2015-12-20 13:00:00,"T29-4S",12.96877,137.2277,1.175894016
2015-12-20 14:00:00,"T29-4S",7.660987,198.5097,2.93973504
2015-12-20 15:00:00,"T29-4S",8.821866,91.16658,1.665849856
2015-12-20 16:00:00,"T29-4S",11.30356,94.85529,1.567858688
2015-12-20 17:00:00,"T29-4S",8.313158,130.9665,1.46986752
2015-12-20 18:00:00,"T29-4S",9.479363,134.0505,1.95982336
2015-12-20 19:00:00,"T29-4S",8.102622,180.8312,1.273885184
2015-12-20 20:00:00,"T29-4S",9.823642,0.09752753,1.175894016
2015-12-20 21:00:00,"T29-4S",9.404959,266.0703,2.351788032
2015-12-20 22:00:00,"T29-4S",8.425396,314.3941,0.97991168
2015-12-20 23:00:00,"T29-4S",6.983238,274.2431,1.763841024
2015-12-21 00:00:00,"T29-4S",9.005799,54.41603,2.547770368
2015-12-21 01:00:00,"T29-4S",5.665762,45.86395,1.175894016
2015-12-21 02:00:00,"T29-4S",8.441396,347.5838,2.057814528
2015-12-21 03:00:00,"T29-4S",6.698296,151.2045,1.95982336
2015-12-21 04:00:00,"T29-4S",7.775886,0.7715512,1.95982336
2015-12-21 05:00:00,"T29-4S",9.561284,299.7628,3.91964672
2015-12-21 06:00:00,"T29-4S",7.09978,51.14344,1.371876352
2015-12-21 07:00:00,"T29-4S",9.470867,302.266,2.155805696
2015-12-21 08:00:00,"T29-4S",6.453187,167.8211,0.097991168
2015-12-21 09:00:00,"T29-4S",11.08953,51.78495,0.97991168
2015-12-21 10:00:00,"T29-4S",9.920303,177.2899,0.48995584
2015-12-21 11:00:00,"T29-4S",7.796134,69.72786,2.351788032
2015-12-21 12:00:00,"T29-4S",6.996703,292.2857,0
2015-12-21 13:00:00,"T29-4S",6.096743,95.49679,0.48995584
2015-12-21 14:00:00,"T29-4S",17.81836,284.6764,0.685938176
2015-12-21 15:00:00,"T29-4S",8.91366,5.446371,0.97991168
2015-12-21 16:00:00,"T29-4S",8.14112,339.9767,1.273885184
2015-12-21 17:00:00,"T29-4S",9.928687,10.45929,1.763841024
2015-12-21 18:00:00,"T29-4S",8.270485,339.4305,2.155805696
2015-12-21 19:00:00,"T29-4S",7.123406,340.5033,0.783929344
2015-12-21 20:00:00,"T29-4S",8.049182,64.8298,1.763841024
2015-12-21 21:00:00,"T29-4S",7.289664,276.5469,0
2015-12-21 22:00:00,"T29-4S",8.083442,353.4983,2.4497792
2015-12-21 23:00:00,"T29-4S",8.416474,163.6295,0.783929344
2015-12-22 00:00:00,"T29-4S",6.302974,143.7838,1.567858688
2015-12-22 01:00:00,"T29-4S",4.564487,338.3555,3.331699712
2015-12-22 02:00:00,"T29-4S",7.306596,304.5157,0.881920512
2015-12-22 03:00:00,"T29-4S",5.932626,9.243443,2.4497792
2015-12-22 04:00:00,"T29-4S",8.439156,310.4215,0.587947008
2015-12-22 05:00:00,"T29-4S",8.336479,122.8305,3.723664384
2015-12-22 06:00:00,"T29-4S",8.680796,3.701712,4.213620224
2015-12-22 07:00:00,"T29-4S",10.87232,269.2475,2.645761536
2015-12-22 08:00:00,"T29-4S",11.08755,202.1898,2.743752704
2015-12-22 09:00:00,"T29-4S",11.87879,152.1039,1.567858688
2015-12-22 10:00:00,"T29-4S",10.52977,1.820514,1.175894016
2015-12-22 11:00:00,"T29-4S",11.01035,125.8257,2.841743872
2015-12-22 12:00:00,"T29-4S",6.927326,54.84299,1.077902848
2015-12-22 13:00:00,"T29-4S",7.364361,75.6662,1.665849856
2015-12-22 14:00:00,"T29-4S",28.19567,139.0981,1.763841024
2015-12-22 15:00:00,"T29-4S",4.294819,77.82481,1.95982336
2015-12-22 16:00:00,"T29-4S",12.02566,306.256,3.233708544
2015-12-22 17:00:00,"T29-4S",2.292717,260.767,3.821655552
2015-12-22 18:00:00,"T29-4S",31.57816,319.1014,8.133266944
2015-12-22 19:00:00,"T29-4S",29.49393,307.7384,5.781478912
2015-12-22 20:00:00,"T29-4S",28.72622,81.46367,2.743752704
2015-12-22 21:00:00,"T29-4S",23.21097,80.19147,2.4497792
2015-12-22 22:00:00,"T29-4S",10.85639,80.6076,0.587947008
2015-12-22 23:00:00,"T29-4S",19.94733,19.99965,2.057814528
2015-12-23 00:00:00,"T29-4S",15.39013,175.0208,0.783929344
2015-12-23 01:00:00,"T29-4S",17.59194,47.30736,0.685938176
2015-12-23 02:00:00,"T29-4S",11.97024,80.20014,1.861832192
2015-12-23 03:00:00,"T29-4S",15.36922,169.5961,0.48995584
2015-12-23 04:00:00,"T29-4S",10.29652,337.2394,4.213620224
2015-12-23 05:00:00,"T29-4S",14.69375,75.87643,2.743752704
2015-12-23 06:00:00,"T29-4S",11.66814,209.5217,0.48995584
2015-12-23 07:00:00,"T29-4S",14.19504,69.15353,3.723664384
2015-12-23 08:00:00,"T29-4S",24.0666,5.294662,3.625673216
2015-12-23 09:00:00,"T29-4S",11.33235,341.2879,5.683487744
2015-12-23 10:00:00,"T29-4S",12.82876,353.0128,4.017637888
2015-12-23 11:00:00,"T29-4S",7.455531,4.692158,3.625673216
2015-12-23 12:00:00,"T29-4S",6.761092,48.04424,2.057814528
2015-12-23 13:00:00,"T29-4S",6.327842,184.9837,4.40960256
2015-12-23 14:00:00,"T29-4S",9.803256,176.8153,2.841743872
2015-12-23 15:00:00,"T29-4S",14.6865,189.8276,3.331699712
2015-12-23 16:00:00,"T29-4S",21.97558,157.3249,4.703576064
2015-12-23 17:00:00,"T29-4S",15.68354,178.2543,3.91964672
2015-12-23 18:00:00,"T29-4S",12.74773,36.11553,2.645761536
2015-12-23 19:00:00,"T29-4S",9.174096,71.33164,0.685938176
2015-12-23 20:00:00,"T29-4S",10.5592,84.62356,0.293973504
2015-12-23 21:00:00,"T29-4S",10.27332,107.8286,1.077902848
2015-12-23 22:00:00,"T29-4S",8.600112,327.2266,3.233708544
2015-12-23 23:00:00,"T29-4S",6.842209,299.0389,2.743752704
2015-12-24 00:00:00,"T29-4S",5.918651,196.8149,1.46986752
2015-12-24 01:00:00,"T29-4S",10.66974,278.2548,1.175894016
2015-12-24 02:00:00,"T29-4S",7.310141,220.5076,0.685938176
2015-12-24 03:00:00,"T29-4S",9.431571,85.74838,0
2015-12-24 04:00:00,"T29-4S",6.780975,110.8021,0
2015-12-24 05:00:00,"T29-4S",6.749497,-0.0195055,2.841743872
2015-12-24 06:00:00,"T29-4S",6.519213,339.1553,3.527682048
2015-12-24 07:00:00,"T29-4S",6.611348,94.5757,0
2015-12-24 08:00:00,"T29-4S",9.284741,13.43929,2.253796864
2015-12-24 09:00:00,"T29-4S",12.74031,315.701,0.685938176
2015-12-24 10:00:00,"T29-4S",10.44337,118.2294,2.93973504
2015-12-24 11:00:00,"T29-4S",21.18224,108.8386,0.881920512
2015-12-24 12:00:00,"T29-4S",21.85667,99.94188,3.233708544
2015-12-24 13:00:00,"T29-4S",6.872545,109.907,2.743752704
2015-12-24 14:00:00,"T29-4S",23.69564,209.1597,10.583046144
2015-12-24 15:00:00,"T29-4S",18.13156,213.5376,11.170993152
2015-12-24 16:00:00,"T29-4S",186.2919,197.6146,9.701125632
2015-12-24 17:00:00,"T29-4S",63.96055,202.2808,12.934834176
2015-12-24 18:00:00,"T29-4S",28.69686,200.4841,9.113178624
2015-12-24 19:00:00,"T29-4S",11.00514,248.6627,7.937284608
2015-12-24 20:00:00,"T29-4S",130.8086,307.76,12.346887168
2015-12-24 21:00:00,"T29-4S",373.9523,293.1201,9.701125632
2015-12-24 22:00:00,"T29-4S",9.363724,-0.01083639,1.665849856
2015-12-24 23:00:00,"T29-4S",5.691406,276.1438,3.42969088
2015-12-25 00:00:00,"T29-4S",7.359926,143.6992,2.645761536
2015-12-25 01:00:00,"T29-4S",4.514092,287.8926,4.115629056
2015-12-25 02:00:00,"T29-4S",3.966905,350.9973,2.841743872
2015-12-25 03:00:00,"T29-4S",3.073922,335.5879,4.213620224
2015-12-25 04:00:00,"T29-4S",4.360817,354.3999,2.841743872
2015-12-25 05:00:00,"T29-4S",5.209218,348.5396,5.87947008
2015-12-25 06:00:00,"T29-4S",5.144643,354.4649,4.40960256
2015-12-25 07:00:00,"T29-4S",5.381411,191.3794,2.841743872
2015-12-25 08:00:00,"T29-4S",5.049153,235.4705,1.567858688
2015-12-25 09:00:00,"T29-4S",9.030322,69.04082,1.763841024
2015-12-25 10:00:00,"T29-4S",20.55309,7.769694,0.48995584
2015-12-25 11:00:00,"T29-4S",2.912797,178.9825,0.783929344
2015-12-25 12:00:00,"T29-4S",2.958697,154.009,2.743752704
2015-12-25 13:00:00,"T29-4S",3.305243,117.7786,1.567858688
2015-12-25 14:00:00,"T29-4S",3.188829,159.4077,3.527682048
2015-12-25 15:00:00,"T29-4S",3.182055,178.5924,3.527682048
2015-12-25 16:00:00,"T29-4S",6.973977,321.9882,9.211169792
2015-12-25 17:00:00,"T29-4S",13.44596,339.294,4.40960256
